IID,ancestry,white_brit,Unnamed: 0
4118962,Ashkenazi,0,305498
4637768,Ashkenazi,0,343486
4577093,Ashkenazi,0,376143
5891589,Ashkenazi,0,44956
2702805,Ashkenazi,0,123739
4681818,Ashkenazi,0,274881
4995540,Ashkenazi,0,68631
4279872,Ashkenazi,0,481349
1741899,Ashkenazi,0,113216
2340779,Ashkenazi,0,318911
5747463,Ashkenazi,0,118303
1180781,Ashkenazi,0,407284
5957932,Ashkenazi,0,164009
3671925,Ashkenazi,0,387255
3955241,Ashkenazi,0,364128
4133973,Ashkenazi,0,204268
3848420,Ashkenazi,0,94268
3326597,Ashkenazi,0,132727
1478923,Ashkenazi,0,70281
3979528,Ashkenazi,0,66401
4814502,Ashkenazi,0,298841
5097634,Ashkenazi,0,242864
3439375,Ashkenazi,0,463667
5339837,Ashkenazi,0,15601
4452740,Ashkenazi,0,340082
1323931,Ashkenazi,0,331703
2122812,Ashkenazi,0,202813
4472701,Ashkenazi,0,257422
3518680,Ashkenazi,0,419175
5333749,Ashkenazi,0,135976
5820911,Ashkenazi,0,435572
5478390,Ashkenazi,0,157618
4281252,Ashkenazi,0,12622
3329349,Ashkenazi,0,305511
3338380,Ashkenazi,0,353555
3158402,Ashkenazi,0,324832
4517558,Ashkenazi,0,58806
3261808,Ashkenazi,0,390571
4846775,Ashkenazi,0,264554
3354787,Ashkenazi,0,35614
2386560,Ashkenazi,0,148392
4999442,Ashkenazi,0,174517
5774313,Ashkenazi,0,197614
4092514,Ashkenazi,0,36300
3219740,Ashkenazi,0,240083
2298008,Ashkenazi,0,397575
5212961,Ashkenazi,0,117176
5784257,Ashkenazi,0,61821
2539150,Ashkenazi,0,13514
5364650,Ashkenazi,0,147248
5109382,Ashkenazi,0,414799
4066064,Ashkenazi,0,179585
5255987,Ashkenazi,0,29504
1243413,Ashkenazi,0,455949
5234979,Ashkenazi,0,159340
5487689,Ashkenazi,0,354424
2649011,Ashkenazi,0,116423
1865609,Ashkenazi,0,474272
2335266,Ashkenazi,0,353560
1309532,Ashkenazi,0,61645
3836282,Ashkenazi,0,161586
3061658,Ashkenazi,0,202103
3535374,Ashkenazi,0,264960
3964262,Ashkenazi,0,275538
1616325,Ashkenazi,0,256129
1132679,Ashkenazi,0,33935
4831994,Ashkenazi,0,168362
2849850,Ashkenazi,0,190074
4352854,Ashkenazi,0,449163
4592841,Ashkenazi,0,49850
5771083,Ashkenazi,0,42558
2125792,Ashkenazi,0,384787
1956560,Ashkenazi,0,454426
1425244,Ashkenazi,0,267398
3970913,Ashkenazi,0,281518
4102143,Ashkenazi,0,113239
2246680,Ashkenazi,0,135399
2432855,Ashkenazi,0,432204
1941245,Ashkenazi,0,189363
5774978,Ashkenazi,0,305819
5212497,Ashkenazi,0,394841
3953431,Ashkenazi,0,399192
3664721,Ashkenazi,0,8146
3583055,Ashkenazi,0,354525
1217955,Ashkenazi,0,83027
5623504,Ashkenazi,0,23073
5323924,Ashkenazi,0,270733
1462567,Ashkenazi,0,24563
4523470,Ashkenazi,0,398439
1036153,Ashkenazi,0,148532
3516675,Ashkenazi,0,309748
1699670,Ashkenazi,0,277917
3289998,Ashkenazi,0,96966
5442846,Ashkenazi,0,219848
3790840,Ashkenazi,0,399587
1541974,Ashkenazi,0,381131
3164761,Ashkenazi,0,178301
5531338,Ashkenazi,0,340850
5317365,Ashkenazi,0,296296
3389276,Ashkenazi,0,26193
2755237,Ashkenazi,0,322941
4495157,Ashkenazi,0,456374
3143572,Ashkenazi,0,125115
1421572,Ashkenazi,0,55842
4122355,Ashkenazi,0,310559
3415338,Ashkenazi,0,205466
4680117,Ashkenazi,0,308424
3709495,Ashkenazi,0,134849
1610744,Ashkenazi,0,50536
4253616,Ashkenazi,0,48778
4288057,Ashkenazi,0,38078
2403893,Ashkenazi,0,395016
5408385,Ashkenazi,0,17537
5848733,Ashkenazi,0,407589
5961286,Ashkenazi,0,197201
4449994,Ashkenazi,0,17383
5797933,Ashkenazi,0,145931
2009596,Ashkenazi,0,100287
1666548,Ashkenazi,0,481253
4744554,Ashkenazi,0,94449
4808674,Ashkenazi,0,432699
3320072,Ashkenazi,0,12111
5444242,Ashkenazi,0,341200
1504120,Ashkenazi,0,262590
1237371,Ashkenazi,0,244839
5870650,Ashkenazi,0,397538
2156711,Ashkenazi,0,174341
3508635,Ashkenazi,0,422584
4256139,Ashkenazi,0,76169
3628551,Ashkenazi,0,261178
4214044,Ashkenazi,0,133248
4997729,Ashkenazi,0,200384
2079489,Ashkenazi,0,230838
3610658,Ashkenazi,0,465984
1936797,Ashkenazi,0,284187
3421403,Ashkenazi,0,274962
3705445,Ashkenazi,0,318216
2882747,Ashkenazi,0,148004
1374925,Ashkenazi,0,446958
3968718,Ashkenazi,0,116161
4536369,Ashkenazi,0,184533
4779253,Ashkenazi,0,30964
1814123,Ashkenazi,0,161405
1595808,Ashkenazi,0,183621
2300095,Ashkenazi,0,238827
4791961,Ashkenazi,0,26641
5798376,Ashkenazi,0,341115
1684007,Ashkenazi,0,400485
2336004,Ashkenazi,0,309561
3875152,Ashkenazi,0,440085
2760112,Ashkenazi,0,79468
4186500,Ashkenazi,0,213328
1626634,Ashkenazi,0,24693
1162887,Ashkenazi,0,429539
2520038,Ashkenazi,0,128466
3827433,Ashkenazi,0,423142
2034644,Ashkenazi,0,246827
3857490,Ashkenazi,0,236450
2325161,Ashkenazi,0,242664
5519102,Ashkenazi,0,3706
3449054,Ashkenazi,0,361103
2629241,Ashkenazi,0,360053
4461439,Ashkenazi,0,316325
4089455,Ashkenazi,0,315789
3880078,Ashkenazi,0,168967
2359651,Ashkenazi,0,90621
2006741,Ashkenazi,0,30206
5449393,Ashkenazi,0,73412
4093039,Ashkenazi,0,26443
5727261,Ashkenazi,0,249624
1281479,Ashkenazi,0,277900
5113854,Ashkenazi,0,286847
1795373,Ashkenazi,0,188847
2491804,Ashkenazi,0,5721
1019287,Ashkenazi,0,361564
3906766,Ashkenazi,0,4649
5343261,Ashkenazi,0,129810
1158052,Ashkenazi,0,298080
3944779,Ashkenazi,0,440727
4942870,Ashkenazi,0,140687
1290971,Ashkenazi,0,239727
4914688,Ashkenazi,0,13081
1029766,Ashkenazi,0,123946
3523776,Ashkenazi,0,348956
4243768,Ashkenazi,0,2503
4556596,Ashkenazi,0,180170
1542340,Ashkenazi,0,152624
4971815,Ashkenazi,0,427422
2068572,Ashkenazi,0,144094
3388695,Ashkenazi,0,114520
3570822,Ashkenazi,0,305517
1605664,Ashkenazi,0,479397
4719734,Ashkenazi,0,369673
5014746,Ashkenazi,0,402013
5958451,Ashkenazi,0,302489
2623158,Ashkenazi,0,63322
4737830,Ashkenazi,0,369420
5826003,Ashkenazi,0,378313
3708901,Ashkenazi,0,308995
1457512,Ashkenazi,0,407506
4159202,Ashkenazi,0,219098
2371153,Ashkenazi,0,100846
2448715,Ashkenazi,0,159284
5794513,Ashkenazi,0,211618
3915391,Ashkenazi,0,83957
1217066,Ashkenazi,0,124314
5244768,Ashkenazi,0,449484
4644428,Ashkenazi,0,73019
5891640,Ashkenazi,0,113207
1751188,Ashkenazi,0,478635
4485297,Ashkenazi,0,379795
1097519,Ashkenazi,0,55962
3313764,Ashkenazi,0,269372
2386002,Ashkenazi,0,11953
1874870,Ashkenazi,0,24582
1217079,Ashkenazi,0,165334
3062671,Ashkenazi,0,150277
1546787,Ashkenazi,0,53183
5459294,Ashkenazi,0,315105
2780978,Ashkenazi,0,469189
2131541,Ashkenazi,0,283571
2740312,Ashkenazi,0,209291
2131236,Ashkenazi,0,414504
2880624,Ashkenazi,0,54516
1016237,Ashkenazi,0,352590
1531577,Ashkenazi,0,86650
4809576,Ashkenazi,0,156686
4673757,Ashkenazi,0,90065
3473806,Ashkenazi,0,77553
2188704,Ashkenazi,0,161492
2712581,Ashkenazi,0,430209
2630391,Ashkenazi,0,71667
2563319,Ashkenazi,0,18236
3582938,Ashkenazi,0,101165
4099155,Ashkenazi,0,89206
1599699,Ashkenazi,0,162842
1089653,Ashkenazi,0,402055
2722836,Ashkenazi,0,181129
1373613,Ashkenazi,0,295277
3201816,Ashkenazi,0,433302
4401691,Ashkenazi,0,256023
2588434,Ashkenazi,0,377407
4741418,Ashkenazi,0,144923
3440028,Ashkenazi,0,310584
1434607,Ashkenazi,0,442421
2402641,Ashkenazi,0,74505
3058119,Ashkenazi,0,74077
5275817,Ashkenazi,0,265229
5058512,Ashkenazi,0,161167
5459839,Ashkenazi,0,276131
5252352,Ashkenazi,0,106662
2754630,Ashkenazi,0,328777
2294187,Ashkenazi,0,104603
1220537,Ashkenazi,0,76644
2063855,Ashkenazi,0,188926
5988288,Ashkenazi,0,130023
3797716,Ashkenazi,0,298744
5749422,Ashkenazi,0,365979
5677256,Ashkenazi,0,354285
2428468,Ashkenazi,0,267438
2178155,Ashkenazi,0,339725
5718087,Ashkenazi,0,399534
5271111,Ashkenazi,0,383970
1757112,Ashkenazi,0,276074
1751852,Ashkenazi,0,264596
3104799,Ashkenazi,0,273904
5997921,Ashkenazi,0,159571
1295103,Ashkenazi,0,116411
2287914,Ashkenazi,0,371464
1656737,Ashkenazi,0,299172
1829800,Ashkenazi,0,184863
1343387,Ashkenazi,0,434505
1407530,Ashkenazi,0,84691
3714334,Ashkenazi,0,156843
2478099,Ashkenazi,0,443561
1620631,Ashkenazi,0,411355
4284721,Ashkenazi,0,76531
2387260,Ashkenazi,0,274696
1479387,Ashkenazi,0,102608
1127441,Ashkenazi,0,403367
5005394,Ashkenazi,0,348691
2717734,Ashkenazi,0,281757
3326068,Ashkenazi,0,133554
2988351,Ashkenazi,0,176168
5877474,Ashkenazi,0,144123
2514447,Ashkenazi,0,186944
4305368,Ashkenazi,0,425091
4392712,Ashkenazi,0,88946
4511969,Ashkenazi,0,9742
2084123,Ashkenazi,0,118568
4854076,Ashkenazi,0,478190
1721833,Ashkenazi,0,366724
2805304,Ashkenazi,0,191531
5231454,Ashkenazi,0,50061
4154143,Ashkenazi,0,338267
5104576,Ashkenazi,0,382005
2898990,Ashkenazi,0,321787
2485447,Ashkenazi,0,156660
1152767,Ashkenazi,0,384129
4632559,Ashkenazi,0,271642
5390884,Ashkenazi,0,254227
5216458,Ashkenazi,0,293970
2569733,Ashkenazi,0,373826
5196097,Ashkenazi,0,79483
5106354,Ashkenazi,0,84215
5533345,Ashkenazi,0,62754
3794112,Ashkenazi,0,281919
5733681,Ashkenazi,0,238326
5982068,Ashkenazi,0,280087
2490476,Ashkenazi,0,125082
4029229,Ashkenazi,0,188623
5097937,Ashkenazi,0,125996
2124378,Ashkenazi,0,163021
3465849,Ashkenazi,0,434018
3825670,Ashkenazi,0,262664
1140548,Ashkenazi,0,167955
4632350,Ashkenazi,0,338067
2111987,Ashkenazi,0,388283
4641844,Ashkenazi,0,400780
1015578,Ashkenazi,0,75461
4572292,Ashkenazi,0,213310
4851542,Ashkenazi,0,283177
3485527,Ashkenazi,0,485623
4354845,Ashkenazi,0,101935
1495003,Ashkenazi,0,293167
3345299,Ashkenazi,0,67042
5764028,Ashkenazi,0,100910
3468073,Ashkenazi,0,407838
3958051,Ashkenazi,0,36461
5603220,Ashkenazi,0,436173
1193379,Ashkenazi,0,413104
4429064,Ashkenazi,0,404976
1502482,Ashkenazi,0,202998
2376469,Ashkenazi,0,125341
3205856,Ashkenazi,0,63755
4083230,Ashkenazi,0,11061
1707908,Ashkenazi,0,188256
2953781,Ashkenazi,0,431198
2055637,Ashkenazi,0,249198
2133075,Ashkenazi,0,89231
1449228,Ashkenazi,0,193320
4627018,Ashkenazi,0,167963
2301354,Ashkenazi,0,411403
2282779,Ashkenazi,0,285361
2508564,Ashkenazi,0,183610
4936655,Ashkenazi,0,474607
1411902,Ashkenazi,0,328641
2133141,Ashkenazi,0,476870
2949746,Ashkenazi,0,150026
1731616,Ashkenazi,0,289661
3542457,Ashkenazi,0,44952
1727376,Ashkenazi,0,179129
4147944,Ashkenazi,0,395179
3519023,Ashkenazi,0,97721
4445922,Ashkenazi,0,173096
2148314,Ashkenazi,0,393433
5524603,Ashkenazi,0,361447
1870585,Ashkenazi,0,312260
3495201,Ashkenazi,0,319226
2593897,Ashkenazi,0,307241
5211634,Ashkenazi,0,182613
4827340,Ashkenazi,0,470591
3758214,Ashkenazi,0,240783
2980792,Ashkenazi,0,219723
3122739,Ashkenazi,0,92036
4124148,Ashkenazi,0,116935
2395295,Ashkenazi,0,202969
4252129,Ashkenazi,0,190976
5262463,Ashkenazi,0,13936
2544609,Ashkenazi,0,138275
3749443,Ashkenazi,0,78060
2113936,Ashkenazi,0,186166
1693360,Ashkenazi,0,115323
2482582,Ashkenazi,0,425799
2226144,Ashkenazi,0,329795
2855709,Ashkenazi,0,354023
3446935,Ashkenazi,0,402934
2653565,Ashkenazi,0,369154
1971503,Ashkenazi,0,447295
3099788,Ashkenazi,0,83595
3194158,Ashkenazi,0,135977
3147472,Ashkenazi,0,121488
1830998,Ashkenazi,0,63344
5551258,Ashkenazi,0,435780
3605615,Ashkenazi,0,479958
5303228,Ashkenazi,0,204445
3403880,Ashkenazi,0,334571
3051406,Ashkenazi,0,6551
1677534,Ashkenazi,0,303584
4100401,Ashkenazi,0,175671
2755764,Ashkenazi,0,104986
5071856,Ashkenazi,0,157141
4554971,Ashkenazi,0,297009
4152571,Ashkenazi,0,95969
1091749,Ashkenazi,0,260146
5820092,Ashkenazi,0,35198
2515093,Ashkenazi,0,369419
2409420,Ashkenazi,0,366860
3899817,Ashkenazi,0,73192
3219092,Ashkenazi,0,404231
5907369,Ashkenazi,0,463927
3303510,Ashkenazi,0,187266
1707735,Ashkenazi,0,143947
2608109,Ashkenazi,0,405605
1939446,Ashkenazi,0,414630
3501008,Ashkenazi,0,258731
6022205,Ashkenazi,0,93036
2122901,Ashkenazi,0,402185
1627212,Ashkenazi,0,434977
4181711,Ashkenazi,0,86715
5430953,Ashkenazi,0,333168
1915148,Ashkenazi,0,413201
4765913,Ashkenazi,0,56744
1178792,Ashkenazi,0,483489
4025209,Ashkenazi,0,389236
5042654,Ashkenazi,0,237840
5445642,Ashkenazi,0,319116
3456190,Ashkenazi,0,416469
1091463,Ashkenazi,0,469194
1737155,Ashkenazi,0,107063
3612407,Ashkenazi,0,465315
3221398,Ashkenazi,0,457161
3478019,Ashkenazi,0,401908
5909050,Ashkenazi,0,201913
1441339,Ashkenazi,0,345732
1250474,Ashkenazi,0,145141
3159163,Ashkenazi,0,482756
4856042,Ashkenazi,0,388003
5593729,Ashkenazi,0,244143
3996854,Ashkenazi,0,278347
1651867,Ashkenazi,0,161834
1159960,Ashkenazi,0,134962
1968911,Ashkenazi,0,384271
4143987,Ashkenazi,0,161839
5187100,Ashkenazi,0,292244
3982878,Ashkenazi,0,292517
5994298,Ashkenazi,0,24309
2119310,Ashkenazi,0,161254
5813276,Ashkenazi,0,390199
3953457,Ashkenazi,0,326899
5135941,Ashkenazi,0,90259
5948386,Ashkenazi,0,328850
1478149,Ashkenazi,0,400279
4012425,Ashkenazi,0,381834
2451283,Ashkenazi,0,11405
1646670,Ashkenazi,0,196696
4912569,Ashkenazi,0,456488
2795276,Ashkenazi,0,42272
4866293,Ashkenazi,0,180589
2838864,Ashkenazi,0,112187
4232572,Ashkenazi,0,135705
4847387,Ashkenazi,0,78957
4755696,Ashkenazi,0,245553
4067908,Ashkenazi,0,258710
2137430,Ashkenazi,0,307269
3163934,Ashkenazi,0,240212
2289269,Ashkenazi,0,319225
2718751,Ashkenazi,0,320648
4164394,Ashkenazi,0,424643
2175975,Ashkenazi,0,429011
5568704,Ashkenazi,0,437371
2704500,Ashkenazi,0,297759
4120114,Ashkenazi,0,235103
3230104,Ashkenazi,0,1161
1919619,Ashkenazi,0,451625
1372411,Ashkenazi,0,276972
3860051,Ashkenazi,0,398934
5225001,Ashkenazi,0,485910
1980865,Ashkenazi,0,280103
5919167,Ashkenazi,0,428092
5931986,Ashkenazi,0,341651
4608770,Ashkenazi,0,153292
5713122,Ashkenazi,0,187359
1344083,Ashkenazi,0,130352
5934324,Ashkenazi,0,168954
2735260,Ashkenazi,0,382342
4674742,Ashkenazi,0,37423
4644148,Ashkenazi,0,176785
4678881,Ashkenazi,0,266783
2058534,Ashkenazi,0,452855
5294333,Ashkenazi,0,459644
2287011,Ashkenazi,0,160537
4484965,Ashkenazi,0,125604
1696693,Ashkenazi,0,240231
3234827,Ashkenazi,0,445670
3436533,Ashkenazi,0,63737
1791134,Ashkenazi,0,177494
1315756,Ashkenazi,0,208518
3340716,Ashkenazi,0,194547
4274319,Ashkenazi,0,215964
3996669,Ashkenazi,0,226312
5394504,Ashkenazi,0,382540
2453244,Ashkenazi,0,46325
4254761,Ashkenazi,0,291954
5302788,Ashkenazi,0,293772
4596383,Ashkenazi,0,269149
4453196,Ashkenazi,0,200628
1805297,Ashkenazi,0,345375
2349910,Ashkenazi,0,373047
5750403,Ashkenazi,0,392626
2908136,Ashkenazi,0,424881
3537678,Ashkenazi,0,83260
1757083,Ashkenazi,0,104769
1057453,Ashkenazi,0,362886
5382147,Ashkenazi,0,484286
1782188,Ashkenazi,0,176782
5300089,Ashkenazi,0,188876
3004507,Ashkenazi,0,100740
2847117,Ashkenazi,0,160816
5300114,Ashkenazi,0,369728
3308468,Ashkenazi,0,194
5685708,Ashkenazi,0,351429
5877888,Ashkenazi,0,208582
4174788,Ashkenazi,0,295451
3430376,Ashkenazi,0,357141
3978304,Ashkenazi,0,295222
4210223,Ashkenazi,0,180167
3587418,Ashkenazi,0,266539
1641226,Ashkenazi,0,388488
1635607,Ashkenazi,0,397863
2006497,Ashkenazi,0,35183
3321112,Ashkenazi,0,256207
1104803,Ashkenazi,0,223861
5040307,Ashkenazi,0,416210
2822023,Ashkenazi,0,110880
4869575,Ashkenazi,0,209574
2595301,Ashkenazi,0,368420
1244722,Ashkenazi,0,14199
5149248,Ashkenazi,0,197647
2045240,Ashkenazi,0,219949
5882364,Ashkenazi,0,126861
2219160,Ashkenazi,0,162304
2807489,Ashkenazi,0,152618
1640498,Ashkenazi,0,118002
4268447,Ashkenazi,0,445770
2705154,Ashkenazi,0,451363
2266940,Ashkenazi,0,181149
5873501,Ashkenazi,0,103315
2100199,Ashkenazi,0,114969
3810963,Ashkenazi,0,107475
5697973,Ashkenazi,0,111084
3099670,Ashkenazi,0,386792
2319309,Ashkenazi,0,64552
1856278,Ashkenazi,0,139550
3247154,Ashkenazi,0,7993
4656823,Ashkenazi,0,1155
5737001,Ashkenazi,0,284193
5718986,Ashkenazi,0,256585
4700299,Ashkenazi,0,418613
3821855,Ashkenazi,0,468615
1873315,Ashkenazi,0,21077
5850074,Ashkenazi,0,138122
4382079,Ashkenazi,0,348317
2869047,Ashkenazi,0,426085
5062222,Ashkenazi,0,305285
2986947,Ashkenazi,0,410692
1703584,Ashkenazi,0,480959
5738167,Ashkenazi,0,427125
2376189,Ashkenazi,0,177760
5319248,Ashkenazi,0,161479
2371234,Ashkenazi,0,345495
2248118,Ashkenazi,0,298263
1270302,Ashkenazi,0,313351
5685519,Ashkenazi,0,330837
1721446,Ashkenazi,0,315064
1509041,Ashkenazi,0,199760
1651147,Ashkenazi,0,97557
2578004,Ashkenazi,0,293587
2630144,Ashkenazi,0,156024
3579872,Ashkenazi,0,153081
1797857,Ashkenazi,0,206160
1136924,Ashkenazi,0,388922
1709010,Ashkenazi,0,306490
4861369,Ashkenazi,0,436811
3152776,Ashkenazi,0,236949
4792067,Ashkenazi,0,440825
2086385,Ashkenazi,0,382375
4063699,Ashkenazi,0,403744
4591891,Ashkenazi,0,53560
4747887,Ashkenazi,0,288441
4341572,Ashkenazi,0,209140
3760783,Ashkenazi,0,43817
4717634,Ashkenazi,0,286881
1957617,Ashkenazi,0,426809
5760134,Ashkenazi,0,331718
1460663,Ashkenazi,0,157263
3735022,China,0,98367
2632636,China,0,352421
1726790,China,0,369006
1873767,China,0,402652
3631336,China,0,58934
3320364,China,0,341071
2214173,China,0,342995
5254169,China,0,287148
3735035,China,0,371646
3052814,China,0,315341
2442332,China,0,93697
3640143,China,0,89772
3496791,China,0,215157
5403731,China,0,429321
2032244,China,0,405401
4135253,China,0,357444
4314067,China,0,406181
1645657,China,0,156146
3524310,China,0,62014
4597595,China,0,267627
3976562,China,0,303269
5878302,China,0,128116
3425763,China,0,256432
1573115,China,0,284594
2288567,China,0,245434
3685246,China,0,142401
3135578,China,0,264073
2044125,China,0,27526
4697239,China,0,173079
3121557,China,0,318623
5568733,China,0,106379
5607241,China,0,218452
4709496,China,0,13261
4380959,China,0,40430
4854034,China,0,269831
1310425,China,0,263611
1345523,China,0,104395
2678129,China,0,195548
4973214,China,0,256271
2907350,China,0,371116
2077526,China,0,215833
5437022,China,0,354835
4809862,China,0,66530
2749013,China,0,305042
5578415,China,0,325999
2826285,China,0,86042
1419087,China,0,389430
4971751,China,0,346642
3992143,China,0,44908
4193267,China,0,85655
3617636,China,0,379126
4584730,China,0,394234
4523242,China,0,74544
2200873,China,0,425518
3453971,China,0,277798
5412596,China,0,104404
3161805,China,0,123076
4046507,China,0,251646
4101262,China,0,156773
5356460,China,0,140562
2295135,China,0,316478
5486720,China,0,294289
4983109,China,0,390969
1849569,China,0,51795
5684831,China,0,297088
1515083,China,0,193061
4778676,China,0,83123
4121529,China,0,64481
1922305,China,0,414244
1824180,China,0,353637
2921737,China,0,362698
2562656,China,0,340361
3814939,China,0,107504
3170905,China,0,104444
4442561,China,0,346922
3278975,China,0,100806
3433671,China,0,375208
3235976,China,0,405290
2678646,China,0,86644
2651642,China,0,53985
4908352,China,0,133582
5011446,China,0,297988
3901252,China,0,321551
1970633,China,0,32707
2756616,China,0,331216
5530580,China,0,234201
5400029,China,0,227522
3887918,China,0,109756
5009938,China,0,94076
4180157,China,0,116395
2901462,China,0,90255
3852235,China,0,432577
5970306,China,0,134119
4748853,China,0,116368
1867715,China,0,238780
5578625,China,0,54660
5651536,China,0,103499
2980389,China,0,279959
5333218,China,0,128787
4171732,China,0,94867
1615317,China,0,347696
5911311,China,0,259675
1987286,China,0,56058
3886871,China,0,169975
3176884,China,0,274692
2143282,China,0,96499
4378438,China,0,150576
3171203,China,0,14509
3805017,China,0,435491
2475341,China,0,319350
5153767,China,0,313484
5149408,China,0,366575
3932520,China,0,243650
4934055,China,0,418996
2395593,China,0,218797
1294303,China,0,34850
2881081,China,0,373626
5923482,China,0,251540
1965806,China,0,95742
2638951,China,0,402683
6022837,China,0,62529
2623877,China,0,125257
1952393,China,0,395075
5322642,China,0,315563
1362349,China,0,54848
1664989,China,0,84680
2658169,China,0,361643
2056006,China,0,123639
3875270,China,0,118279
4825264,China,0,277147
2821878,China,0,385967
1847991,China,0,240529
1047813,China,0,224018
5848119,China,0,315623
3210082,China,0,335404
1800765,China,0,334541
1291194,China,0,268660
3857751,China,0,221086
5892905,China,0,323363
4371217,China,0,28352
2563390,China,0,190568
4318465,China,0,297823
5207405,China,0,431007
3879384,China,0,193818
5280528,China,0,217011
4898909,China,0,54623
1189121,China,0,294546
4886266,China,0,300996
6012742,China,0,200066
2740201,China,0,424266
4550257,China,0,158460
1596298,China,0,122348
3402895,China,0,230469
4556940,China,0,57579
1785162,China,0,345706
1396919,China,0,37926
4960201,China,0,261729
5584036,China,0,17623
4183732,China,0,32671
2645426,China,0,153088
4065786,China,0,315595
4081393,China,0,399224
1535786,China,0,332493
1679071,China,0,69269
5528162,China,0,194758
1821681,China,0,79946
3894955,China,0,396852
5287682,China,0,245958
2590656,China,0,325101
3529209,China,0,339542
5875596,China,0,217541
3939438,China,0,377941
2600447,China,0,106423
5947286,China,0,229113
1321090,China,0,429917
2859870,China,0,425808
3808874,China,0,83253
4119122,China,0,11360
1562540,China,0,315031
3559575,China,0,277466
3091552,China,0,372067
2716438,China,0,94929
5822244,China,0,358041
2367062,China,0,199627
3972986,China,0,408540
2150126,China,0,110092
5149745,China,0,231102
2816321,China,0,181213
4949962,China,0,296849
2554607,China,0,376552
3460799,China,0,407421
2173177,China,0,392267
3955062,China,0,180191
4931702,China,0,17723
5825143,China,0,106690
3773363,China,0,420283
3626950,China,0,362906
1911406,China,0,407424
3958136,China,0,398811
2131408,China,0,342267
4536583,China,0,68352
4313432,China,0,206580
1883529,China,0,168206
2170530,China,0,81251
3195442,China,0,111913
2705542,China,0,166876
3347907,China,0,94571
1504600,China,0,418316
3847094,China,0,162321
1921434,China,0,405880
5140316,China,0,319056
4462387,China,0,214123
1073837,China,0,79960
3825463,China,0,194717
2162984,China,0,237542
4367723,China,0,206934
4693273,China,0,82053
2047541,China,0,219287
3000017,China,0,130484
5846344,China,0,298834
5752485,China,0,382855
5046710,China,0,178312
4777008,China,0,169162
2905892,China,0,332476
3714493,China,0,399701
2638261,China,0,95504
2889304,China,0,96168
3982025,China,0,355510
5588654,China,0,288672
4616705,China,0,410857
4554245,China,0,211963
1675825,China,0,284498
5500076,China,0,310552
1918651,China,0,204168
5439245,China,0,377163
5423330,China,0,230976
4150178,China,0,242538
4420853,China,0,293809
3500403,China,0,152904
5571631,China,0,102222
1913860,China,0,253625
2890127,China,0,74179
2906714,China,0,5575
2079614,China,0,237960
5498117,China,0,143543
3707063,China,0,231849
1790369,China,0,354841
1614907,China,0,38860
5432221,China,0,278473
3448023,China,0,76257
2871869,China,0,167318
2352703,China,0,132687
4822480,China,0,324232
4569259,China,0,56384
4064511,China,0,77544
5451749,China,0,45314
5971619,China,0,108436
3633478,China,0,281446
3746572,China,0,74546
3067601,China,0,175010
5699032,China,0,376238
5828893,China,0,101672
4305406,China,0,116397
4754348,China,0,381616
1211837,China,0,414658
4413439,China,0,282367
4996228,China,0,325559
3162331,China,0,274101
2792078,China,0,34422
2036341,China,0,71075
4472920,China,0,166649
1287600,China,0,293123
4207119,China,0,390135
4118315,China,0,44910
3048558,China,0,173910
3524084,China,0,202600
4929422,China,0,224041
3938755,China,0,380162
1851576,China,0,106653
4563849,China,0,124390
2140808,China,0,285632
4323283,China,0,308946
1863113,China,0,184668
5585224,China,0,121994
1273468,China,0,100763
1768961,China,0,277792
3433544,China,0,294435
5426989,China,0,311698
4886938,China,0,297386
5759714,China,0,60367
2575446,China,0,412324
1654389,China,0,294686
3839724,China,0,133810
4212579,China,0,388000
3609003,China,0,281794
2065698,China,0,28076
2837063,China,0,361333
3804793,China,0,271391
3829674,China,0,31232
1360051,China,0,210150
3728186,China,0,26546
5018506,China,0,52380
1069940,China,0,154410
3091358,China,0,383855
2511448,China,0,270786
2891674,China,0,14573
5897976,China,0,405117
5541826,China,0,428266
1240507,China,0,399221
2034093,China,0,174997
2927068,China,0,127870
5958185,China,0,113457
5644553,China,0,226385
2910810,China,0,202104
3806516,China,0,346843
2359455,China,0,247359
5621168,China,0,379485
2546632,China,0,319215
1102628,China,0,177818
4059645,China,0,90717
3814028,China,0,286824
3312691,China,0,224341
5996511,China,0,401718
1731300,China,0,404146
5295118,China,0,144849
5237328,China,0,225034
4858722,China,0,418054
4399778,China,0,346467
3071954,China,0,341658
5155319,China,0,18893
5565544,China,0,83257
3601505,China,0,401448
1682147,China,0,102457
4960000,China,0,434678
1569411,China,0,421053
3012688,China,0,181452
1780204,China,0,116757
5417292,China,0,304182
1134501,China,0,100147
5718689,China,0,343346
2160782,China,0,192252
3545893,China,0,138245
1495790,China,0,391085
1779148,China,0,305119
2452169,China,0,214623
3224804,China,0,344664
4514838,China,0,112563
2672056,China,0,224271
5040422,China,0,121988
3515258,China,0,393358
4231732,China,0,107578
5669857,China,0,408292
4424596,China,0,206336
2115153,China,0,127067
1188082,China,0,10674
2892714,China,0,118569
4450179,China,0,99377
2862377,China,0,235893
2536313,China,0,279271
3561659,China,0,225860
3267073,China,0,298837
3873710,China,0,2357
2645077,China,0,399061
1086260,China,0,364905
4065548,China,0,40739
